text; label; domain; star
Come in good pack quality is good hope it fit the size Thank you delivery and seller.; 1; fashion; 5
2nd time purchase This short pants really my cup of tea Plan for 3rd purchase soon; 1; fashion; 5
Material is quite thin Recommended to get S size for weight between 45-52 kg but find S size a bit tight even tho I weigh only 50 kg Should have ordered Large size; 1; fashion; 5
All color is nice comfortable to wear 😃; 1; fashion; 5
Material a bit thin.; 0; fashion; 3
Size chart is accurate and quality is really good Delivery time was quite fast as well; 1; fashion; 5
I like the pants as it's lightweight good for sports The color will not drop off so more convenient to handle; 1; fashion; 4
Material is good Value for money Thumbs up; 1; fashion; 5
Received the Bermuda today material ok Hopefully it's nice to wear; 1; fashion; 4
Item came as expected and worked as expected Highly recommended!!; 1; fashion; 5
Overall ok Quality so so Acceptable with this price; 1; fashion; 5
order received...material not bad but quiet thin........; 1; fashion; 5
Quality ok Same as the picture A bit thin but for Singapore hot weather I personally think the material is just nice.; 1; fashion; 5
Fast delivery The draw string is among the best I have seen Will buy again but a larger size.; 1; fashion; 5
Well received and the shorts size just nice for my hubby Will purchase others colour again.; 1; fashion; 5
Too thin and smaller cutting; 1; fashion; 5
pants quality is nice size a bit too big like close to basketball pants for 182cm and 69kg I personally prefer shorter shorts not bermudas length; 1; fashion; 5
Thin and comfortable material size just nice; 1; fashion; 5
Received shorts in good condition Quality looks good and they fit nicely.; 1; fashion; 4
Decent pair of shorts quality seems not bad Cutting is loose on the top For the price is worth a try; 1; fashion; 5
Product quality feel like buying from "pasar malam" Nothing much to say You pay what you get; 0; fashion; 3
Size just now very breathable and stretchable; 1; fashion; 5
Not the best material it tore very easily; 0; fashion; 3
Ordered and received in proper packaging The shorts suit me well; 1; fashion; 5
Men shorts casual pants looks comfortable for sports and casual wear at home; 1; fashion; 5
Received just now Size is right Material is good for this price Nothing to complain It's a Good buy for me; 1; fashion; 5
Received in good order. size fits well according to chart though material is a bit thin but no complaints for price paid.; 1; fashion; 5
This shorts is very good material and comfortable The cutting is also nice Will buy again 👍; 1; fashion; 5
Soft type material very thin comfortable.; 1; fashion; 5
i am 66kg,172cm this size is just nice for me..quality is good no defect noted purchase for 5.90 dollars 5stars given; 1; fashion; 5
2XL for 180cm 66.5kg super coft comfy; 1; fashion; 5
Item received within a week The material is soft and smooth; 1; fashion; 5
Second purchase from this seller Delivery is timely and item is good Trusted seller Thank you.; 1; fashion; 5
Fast delivery and received in good condition In zip lock bag Repeat purchase; 1; fashion; 5
Order received in good condition Quality is ok for the price tht I had paid Suitable to wear at home; 1; fashion; 5
Fast delivery Item received as per advertised Quality is good Fits well and comfortable; 1; fashion; 5
Quality is ok although there is no inner lining.; 1; fashion; 5
Comfortable and cooling material Recommended to get one for casual and for leisure.; 1; fashion; 5
Material is in the thin side Overall it is slightly more expensive comparing similar quality that I can get locally; 1; fashion; 4
Quality acceptable for its price.; 1; fashion; 5
Order on 31/8 receive item on 7/9 delivery from oversea only 1 week Super fast recommend everyone quality good and cheap also!; 1; fashion; 5
Size is fitting quality acceptable Will purchased again; 1; fashion; 4
Luckily I bought a larger size I'm 64kg and waist is 33 and 3XL fits nicely Material is thin but comfortable No inner liner; 1; fashion; 5
Ordered 1 sep delivery done 8 sep quality is quite ok Value for money .; 1; fashion; 5
Arrived and fit well I'm 83kg and XL fits well for me!(Note that you do not need to follow their weight fit recommendation if you know your measurements); 1; fashion; 5
Received item in good condition Delivery speed was satisfactory Will buy again if its good; 1; fashion; 5
size chart was not accurate should get M max L instead of XL base on the chart; 1; fashion; 5
Item well received Fast delivery Item worth the price Like it!!; 1; fashion; 5
Material not bad.,size is aright,adjustable strap.Recommend to buy.; 1; fashion; 5
Just the right size if belly bigger must get XXL material very good and comfy highly recommended.; 1; fashion; 5
Item received with good condition nice but yet to try thanks to the seller 😁😁; 1; fashion; 5
Bought 3 and ordered another 4 more Great for value and comfort; 1; fashion; 5
Super fast service ordered week ago received it today. great packaging to protecting it from cracking Would definitely recommend it; 1; fashion; 5
Receive in good condition but I do request with different colour it come with same colour......bit disappointed; 1; fashion; 4
Received in good condition It's good quality to wear it at home Thank you; 1; fashion; 5
Fast delivery and well packed in zip lock bag Soft and comfy material; 1; fashion; 5
Came really fast n great wear.; 1; fashion; 5
This is actually my 3rd order The company missed out 2 items on my 1st order but they manage to rectify and solve the issue I'm a happy customer.; 1; fashion; 5
I'm 165cm and 45kg fits perfectly Ordered a few more 😁; 1; fashion; 5
Material is too thin; 0; fashion; 3
Great seller Highly recommend Shorts are cheap and comfortable !!!; 1; fashion; 5
XXL Fix for me i m 71kg 173cm; 1; fashion; 5
The pants is very comfortable..; 1; fashion; 5
Received Order in good condition Perfectly wrap Satisfied.; 1; fashion; 5
Not bad only a little bit thin but is OK to wear at home shall buy again if needed; 1; fashion; 5
Received in good condition Good quality My husband love it; 1; fashion; 5
Too loose girl XL; 0; fashion; 3
Received in 1.5 weeks well packed Size true to measurements; 1; fashion; 5
Order came nicely packed took about 9 days from ordering fast enough. quality feels good..just hope it'll hold up to the regular washing..; 1; fashion; 5
The material seems durable; 1; fashion; 5
Right size right fight Material feels rough I think it would feel uncomfortable when you perspire.; 1; fashion; 4
Super fast service ordered week ago received it today. great packaging to protecting it from cracking Would definitely recommend it; 1; fashion; 5
jeans came in good condition altho there is a smell to it but it should wear off after washing a lil big on my waist but can be solved with a belt cute pair of jeans overall; 1; fashion; 5
Colour not exactly same as what was given in the picture but the jeans is SO comfortable Im a UK8 and the waist is slightly loose for me but can wear with belt Im 175 and THIS FITS SO WELL like it ends right at my ankles :-); 1; fashion; 5
As described Quality is good and not too thick for Singapore weather Soft denim Fit is good too according to size chart 👍🏼👍🏼👍🏼; 1; fashion; 5
seller's pic seem to be high waisted and wide legging but the jeans I got was rusty and small and not exactly high waisted more like mid waisted if you have honey thighs don't bother buying it's not worth.gotta cut the hole by urself too.Had a hard time trying to zip...u can totally see the rust..; 0; fashion; 2
